-1	-30	0	-17.9	30	30	0	0	-14.9
0	0	-14.82	0	-1.226958	1	153.713	154.0632	1	111.7729	111.086	1	26.29178	26.59446	1	-0.896587	0.4428676	-0.8992771	0.4373793	1	-0.3709295	0.928661	-0.3597695	0.9330412	1	0.89655	0.4429426	0.8941975	0.4476726	1	33.46091	33.37785	1	48.26223	47.82728	1	33.46091	31.97229	1
1	2.27861E-05	-14.58	0	0.2546451	1	154.0962	152.9982	1	111.8927	111.2931	1	25.93575	26.09522	1	-0.8995291	0.4368608	-0.8909921	0.4540188	1	-0.3728698	0.9278837	-0.3631393	0.9317349	1	0.8992851	0.437363	0.8980643	0.4398643	1	33.35533	34.07959	1	48.03944	49.49785	1	33.35529	31.43282	1
2	7.964733E-05	-14.38	0.01978234	-0.6387988	1	154.4075	154.1522	1	111.9834	110.7032	1	25.62743	23.78906	1	-0.9018892	0.4319674	-0.8999551	0.4359826	1	-0.3743387	0.927292	-0.3535273	0.9354242	1	0.9016256	0.4325174	0.9150367	0.4033706	1	33.26844	32.26566	1	47.85392	49.8422	1	33.2683	32.98241	1
3	0.0001384159	-14.18	0	-0.6998309	1	154.7187	154.044	1	112.0731	111.187	1	25.31574	25.02785	1	-0.9042217	0.4270634	-0.8991305	0.4376805	1	-0.3757894	0.9267051	-0.3614139	0.9324055	1	0.9039651	0.4276062	0.9061022	0.4230588	1	33.18254	33.77842	1	47.66851	47.74023	1	33.18229	32.37363	1
4	0.0001994542	-13.98	0.01978234	0.7976485	1	155.0321	154.2625	1	112.1642	110.6886	1	25.00311	25.44806	1	-0.9065444	0.4221105	-0.9007928	0.4342492	1	-0.3772615	0.9261068	-0.353289	0.9355142	1	0.9062848	0.4226675	0.9029752	0.4296927	1	33.09762	33.00898	1	47.48323	48.38799	1	33.09726	34.42384	1
5	0.0002634871	-13.78	0.01978234	1.582357	1	155.3481	154.7038	1	112.2569	111.9064	1	24.6899	22.58803	1	-0.9088587	0.4171042	-0.9041109	0.4272979	1	-0.3787605	0.9254947	-0.3730916	0.9277945	1	0.9085819	0.4177068	0.9232904	0.3841025	1	33.0137	32.47291	1	47.29807	46.03382	1	33.01322	33.13483	1
6	0.0003460333	-13.54	0.01978234	0.1141782	1	155.7294	156.1518	1	112.3691	111.7484	1	24.31189	23.21126	1	-0.9116144	0.4110465	-0.9146197	0.4043153	1	-0.3805726	0.924751	-0.3705314	0.92882	1	0.9113179	0.4117034	0.9190579	0.3941225	1	32.91432	33.57802	1	47.07605	44.76203	1	32.91369	34.07444	1
7	0.0004177528	-13.34	0.01978234	-0.9434499	1	156.0478	155.8588	1	112.4624	111.9255	1	23.99406	24.14286	1	-0.9138848	0.4059737	-0.9125403	0.4089868	1	-0.3820771	0.9241304	-0.3734001	0.9276704	1	0.9135876	0.4066419	0.9125285	0.4090132	1	32.83261	31.92232	1	46.89116	46.41122	1	32.83185	33.60195	1
8	0.0004928101	-13.14	0.01978234	1.681088	1	156.3685	157.2897	1	112.5571	113.2155	1	23.67537	23.82778	1	-0.9161426	0.4008524	-0.9224688	0.3860717	1	-0.3836039	0.9234977	-0.394191	0.9190285	1	0.9158353	0.4015541	0.9147639	0.4039889	1	32.75193	31.68181	1	46.70639	45.5692	1	32.75103	33.38103	1
9	0.0005677149	-12.94	0.01978234	0.9700879	1	156.6894	157.2223	1	112.6512	111.9302	1	23.35371	23.34327	1	-0.9183733	0.3957151	-0.9220137	0.3871573	1	-0.3851195	0.9228667	-0.3734767	0.9276395	1	0.9180752	0.3964063	0.9181474	0.396239	1	32.67228	31.54104	1	46.52176	46.31037	1	32.67123	32.46582	1
