1	1707135888752	1	(30.00, 0.00, 0.00)	-15.08792	-14.88795	3	359.0523	357.7819	1	10	-12.66
1	1707135888973	0	(-30.00, 0.00, 0.00)	95.45795	94.78946	3	352.6497	352.6475	1	10	-7.19
1	1707135889172	1	(30.00, 0.00, 0.00)	-82.17142	-79.97759	3	349.9671	350.5831	1	10	-2.19
1	1707135889592	1	(30.00, 0.00, 0.00)	-173.0839	-175.7963	3	353.8142	351.9196	1	10	7.08
1	1707135889594	0	(-30.00, 0.00, 0.00)	100.1678	95.81476	3	353.8142	354.9217	1	10	7.08
1	1707135890013	1	(30.00, 0.00, 0.00)	176.3004	179.3455	3	3.242071	3.974421	1	10	7.81
1	1707135890211	0	(-30.00, 0.00, 0.00)	91.66449	90.24383	3	8.148871	8.828622	1	10	7.76
1	1707135890431	1	(30.00, 0.00, 0.00)	169.9115	171.5079	3	12.43827	12.92818	1	10	5.48
1	1707135890831	0	(-30.00, 0.00, 0.00)	89.31285	90.83574	3	16.34548	15.98252	1	10	1.28
1	1707135890853	1	(30.00, 0.00, 0.00)	169.0535	170.1986	3	16.40907	16.23548	1	10	1.06
1	1707135891273	1	(30.00, 0.00, 0.00)	171.1411	172.2617	3	16.54348	16.76322	1	10	0.02
