1	1707210557398	1	(30.00, 0.00, 0.00)	-95.9021	-95.90199	0.01	359.9798	359.9734	0.01	9.276979	-0.01	0.002724386	3.111712
1	1707210557400	0	(-30.00, 0.00, 0.00)	95.94141	95.9358	0.01	359.9798	359.9984	0.01	9.276979	-0.01	0.002724386	3.111712
1	1707210557616	1	(30.00, 0.00, 0.00)	-99.84027	-99.83356	0.01	359.9717	359.9937	0.01	9.815168	0	0.00356711	5.218265
1	1707210557617	0	(-30.00, 0.00, 0.00)	99.89456	99.90574	0.01	359.9717	359.9897	0.01	9.815168	0	0.00356711	5.218265
1	1707210557838	1	(30.00, 0.00, 0.00)	-103.8456	-103.8231	0.01	359.9675	359.9619	0.01	10	-0.02	0.004714437	7.410922
1	1707210557839	0	(-30.00, 0.00, 0.00)	103.9065	103.8985	0.01	359.9675	359.948	0.01	10	-0.02	0.004714437	7.410922
1	1707210558056	1	(30.00, 0.00, 0.00)	-107.7379	-107.7234	0.01	359.971	359.9741	0.01	10	-0.03	0.005855219	9.61092
1	1707210558057	0	(-30.00, 0.00, 0.00)	107.7893	107.7926	0.01	359.971	359.9654	0.01	10	-0.03	0.005855219	9.61092
1	1707210558277	1	(30.00, 0.00, 0.00)	-111.465	-111.4767	0.01	359.971	359.9532	0.01	10	0.02	0.007021178	11.81092
1	1707210558277	0	(-30.00, 0.00, 0.00)	111.5139	111.5175	0.01	359.971	359.9765	0.01	10	0.02	0.007021178	11.81092
1	1707210558497	1	(30.00, 0.00, 0.00)	-115.0121	-114.9991	0.01	359.9721	359.9825	0.01	10	0.01	0.00813316	14.01092
1	1707210558497	0	(-30.00, 0.00, 0.00)	115.0559	115.0716	0.01	359.9721	359.9692	0.01	10	0.01	0.00813316	14.01092
1	1707210558715	1	(30.00, 0.00, 0.00)	-118.3681	-118.3674	0.01	359.9756	359.9854	0.01	10	-0.01	0.009132799	16.21091
1	1707210558717	0	(-30.00, 0.00, 0.00)	118.4023	118.3983	0.01	359.9756	359.9874	0.01	10	-0.01	0.009132799	16.21091
1	1707210558940	1	(30.00, 0.00, 0.00)	-121.5155	-121.5099	0.01	359.9695	359.9789	0.01	10	-0.01	0.01016229	18.41092
1	1707210558940	0	(-30.00, 0.00, 0.00)	121.5592	121.5511	0.01	359.9695	359.979	0.01	10	-0.01	0.01016229	18.41092
1	1707210559158	1	(30.00, 0.00, 0.00)	-124.4645	-124.4687	0.01	359.9641	359.9541	0.01	10	-0.01	0.01146405	20.61093
1	1707210559159	0	(-30.00, 0.00, 0.00)	124.516	124.5071	0.01	359.9641	359.9629	0.01	10	-0.01	0.01146405	20.61093
1	1707210559376	1	(30.00, 0.00, 0.00)	-127.2191	-127.2388	0.01	359.9592	359.9653	0.01	10	-0.01	0.01286928	22.81094
1	1707210559377	0	(-30.00, 0.00, 0.00)	127.277	127.279	0.01	359.9592	359.9704	0.01	10	-0.01	0.01286928	22.81094
1	1707210559597	1	(30.00, 0.00, 0.00)	-129.7884	-129.7688	0.01	359.9569	359.9462	0.01	10	0.01	0.01446087	25.01095
1	1707210559598	0	(-30.00, 0.00, 0.00)	129.8475	129.8575	0.01	359.9569	359.961	0.01	10	0.01	0.01446087	25.01095
1	1707210559817	1	(30.00, 0.00, 0.00)	-132.1801	-132.1673	0.01	359.9557	359.9459	0.01	10	0.01	0.01612884	27.21096
1	1707210559817	0	(-30.00, 0.00, 0.00)	132.238	132.2252	0.01	359.9557	359.963	0.01	10	0.01	0.01612884	27.21096
1	1707210560038	1	(30.00, 0.00, 0.00)	-134.4053	-134.4087	0.01	359.9564	359.9766	0.01	10	-0.02	0.01780949	29.41096
1	1707210560039	0	(-30.00, 0.00, 0.00)	134.4586	134.4641	0.01	359.9564	359.9675	0.01	10	-0.02	0.01780949	29.41096
1	1707210560257	1	(30.00, 0.00, 0.00)	-136.4721	-136.481	0.01	359.9557	359.9545	0.01	10	0.01	0.01945992	31.61097
1	1707210560257	0	(-30.00, 0.00, 0.00)	136.5235	136.5293	0.01	359.9557	359.954	0.01	10	0.01	0.01945992	31.61097
1	1707210560478	1	(30.00, 0.00, 0.00)	-138.3877	-138.3842	0.01	359.9497	359.9538	0.01	10	0.01	0.02125759	33.81098
1	1707210560479	0	(-30.00, 0.00, 0.00)	138.448	138.4292	0.01	359.9497	359.9531	0.01	10	0.01	0.02125759	33.81098
1	1707210560697	1	(30.00, 0.00, 0.00)	-140.1704	-140.1564	0.01	359.9455	359.9475	0.01	10	0.01	0.02325716	36.01099
1	1707210560698	0	(-30.00, 0.00, 0.00)	140.2357	140.2368	0.01	359.9455	359.9507	0.01	10	0.01	0.02325716	36.01099
1	1707210560917	1	(30.00, 0.00, 0.00)	-141.826	-141.8365	0.01	359.9383	359.9343	0.01	10	-0.01	0.02545747	38.211
1	1707210560918	0	(-30.00, 0.00, 0.00)	141.9021	141.9093	0.01	359.9383	359.9339	0.01	10	-0.01	0.02545747	38.211
