1	1/20/2024 12:51:10 AM	1	(30.00, 0.00, 0.00)	106.7334	105.5769	3
1	1/20/2024 12:51:10 AM	0	(-30.00, 0.00, 0.00)	253.2666	253.8719	3
1	1/20/2024 12:51:10 AM	1	(30.00, 0.00, 0.00)	105.995	104.8294	3
1	1/20/2024 12:51:10 AM	0	(-30.00, 0.00, 0.00)	254.005	252.5768	3
1	1/20/2024 12:51:10 AM	1	(30.00, 0.00, 0.00)	105.251	103.2098	3
1	1/20/2024 12:51:10 AM	0	(-30.00, 0.00, 0.00)	254.749	254.7694	3
1	1/20/2024 12:51:10 AM	1	(30.00, 0.00, 0.00)	104.5017	102.8727	3
1	1/20/2024 12:51:10 AM	0	(-30.00, 0.00, 0.00)	255.4983	258.567	3
1	1/20/2024 12:51:10 AM	1	(30.00, 0.00, 0.00)	103.7474	107.3864	3
1	1/20/2024 12:51:10 AM	0	(-30.00, 0.00, 0.00)	256.2526	255.6429	3
1	1/20/2024 12:51:10 AM	1	(30.00, 0.00, 0.00)	102.9881	105.3713	3
1	1/20/2024 12:51:10 AM	0	(-30.00, 0.00, 0.00)	257.0119	257.5814	3
1	1/20/2024 12:51:10 AM	1	(30.00, 0.00, 0.00)	102.2242	101.5617	3
1	1/20/2024 12:51:10 AM	0	(-30.00, 0.00, 0.00)	257.7758	259.3576	3
1	1/20/2024 12:51:10 AM	1	(30.00, 0.00, 0.00)	101.4558	98.53552	3
1	1/20/2024 12:51:10 AM	0	(-30.00, 0.00, 0.00)	258.5442	258.7798	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	100.6833	103.5154	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	259.3167	256.1383	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	99.90679	101.4115	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	260.0932	257.6634	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	99.12659	97.94044	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	260.8734	265.5392	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	98.34296	103.5658	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	261.657	261.041	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	97.55618	97.10653	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	262.4438	259.5316	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	96.76652	94.27994	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	263.2335	260.9665	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	95.97426	94.36059	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	264.0258	266.9997	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	95.17971	95.83566	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	264.8203	264.4091	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	94.38316	96.60803	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	265.6169	268.531	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	93.5849	94.12715	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	266.4151	271.7318	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	92.78526	95.50812	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	267.2148	265.4044	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	91.98451	91.51743	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	268.0155	265.8816	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	91.183	91.68914	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	268.817	270.8911	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	90.38102	85.18699	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	269.619	268.8205	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	89.5789	87.46784	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	270.4211	268.4124	3
1	1/20/2024 12:51:11 AM	1	(30.00, 0.00, 0.00)	88.77693	90.14964	3
1	1/20/2024 12:51:11 AM	0	(-30.00, 0.00, 0.00)	271.2231	277.4324	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	87.97545	83.59976	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	272.0245	271.5334	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	87.17476	85.05824	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	272.8253	274.7577	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	86.37517	84.04226	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	273.6248	269.4991	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	85.57699	88.78349	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	274.423	272.9793	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	84.78053	80.88714	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	275.2195	270.321	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	83.98608	81.98672	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	276.0139	279.8052	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	83.19396	80.55492	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	276.806	280.1837	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	82.40443	84.55734	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	277.5956	279.4545	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	81.6178	81.2513	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	278.3822	279.1316	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	80.83434	82.66528	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	279.1656	282.748	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	80.05431	78.36496	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	279.9457	279.7439	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	79.278	76.78458	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	280.722	275.7079	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	78.50565	79.37395	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	281.4944	284.6683	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	77.7375	73.59043	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	282.2625	279.6453	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	76.97382	75.23801	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	283.0262	280.0797	3
1	1/20/2024 12:51:12 AM	1	(30.00, 0.00, 0.00)	76.21481	80.34985	3
1	1/20/2024 12:51:12 AM	0	(-30.00, 0.00, 0.00)	283.7852	288.7498	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	75.46069	75.07652	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	284.5393	287.134	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	74.71169	76.36375	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	285.2883	283.4026	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	73.96799	73.61935	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	286.032	287.762	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	73.2298	78.62863	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	286.7702	290.5963	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	72.49729	74.87077	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	287.5027	293.2438	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	71.77065	68.43613	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	288.2294	293.7863	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	71.05002	73.62292	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	288.95	286.8963	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	70.33556	69.01896	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	289.6644	285.6194	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	69.62742	66.61336	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	290.3726	293.2834	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	68.92571	67.08277	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	291.0743	289.3568	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	68.23057	68.04991	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	291.7694	294.1191	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	67.5421	66.14236	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	292.4579	293.8628	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	66.8604	67.57977	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	293.1396	289.8169	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	66.18556	62.28028	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	293.8145	294.156	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	65.51767	65.58353	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	294.4823	294.1533	3
1	1/20/2024 12:51:13 AM	1	(30.00, 0.00, 0.00)	64.85679	67.86168	3
1	1/20/2024 12:51:13 AM	0	(-30.00, 0.00, 0.00)	295.1432	301.3982	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	64.20299	63.80943	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	295.797	291.3428	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	63.55632	64.7494	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	296.4437	294.7961	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	62.91684	64.11392	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	297.0832	295.7097	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	62.28456	61.77791	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	297.7154	296.9549	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	61.65953	60.79128	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	298.3405	301.3927	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	61.04178	52.96632	3
1	1/20/2024 12:51:14 AM	0	(-30.00, 0.00, 0.00)	298.9582	299.6574	3
1	1/20/2024 12:51:14 AM	1	(30.00, 0.00, 0.00)	60.43131	68.73505	3
