10	-0.02213308	-13.3147	-3.201674	-3.463105	1	152.8499	152.1258	1	86.76905	85.6361	1	20.71543	22.24635	1	-0.889813	0.4563254	-0.8839749	0.4675344	1	0.05636203	0.9984104	0.07609201	0.9971008	1	0.9353489	0.3537264	0.9255648	0.3785893	1	-29.18741	14.96826	-28.99591	15.33594	1	2.441305	43.24585	3.295903	43.18913	1	30.71891	11.61715	30.39758	12.4337	1
11	-0.03977563	-13.0455	-4.612228	-4.583481	1	151.8581	152.4953	1	85.33481	84.80098	1	18.8618	19.07555	1	-0.8817813	0.4716584	-0.886972	0.4618233	1	0.08133425	0.9966869	0.09061676	0.9958858	1	0.9463012	0.3232864	0.9450886	0.3268143	1	-28.81416	15.41248	-28.98377	15.0911	1	3.501075	42.9029	3.900645	42.86842	1	30.99152	10.58768	30.95181	10.70322	1
12	-0.06697614	-12.75215	-6.371045	-6.298023	1	150.5538	152.6266	1	83.53919	83.62841	1	16.61195	16.91934	1	-0.870817	0.4916073	-0.8880277	0.4597899	1	0.1125248	0.9936489	0.1109773	0.9938229	1	0.958263	0.285888	0.9567155	0.291025	1	-28.33306	15.99502	-28.89303	14.95981	1	4.810682	42.48068	4.744524	42.48812	1	31.29636	9.336947	31.24581	9.504719	1
13	-0.1071183	-12.43494	-8.521686	-10.07051	1	148.8918	149.4577	1	81.33367	81.48227	1	13.92007	13.00082	1	-0.8561922	0.5166575	-0.8612533	0.5081758	1	0.150681	0.9885824	0.1481166	0.9889699	1	0.9706323	0.2405679	0.9743668	0.2249649	1	-27.72017	16.72736	-27.88403	16.45275	1	6.39416	41.95057	6.285338	41.96701	1	31.61739	7.836263	31.73904	7.32801	1
14	-0.1642221	-12.09487	-11.10117	-10.35456	1	146.8321	146.1881	1	78.6753	78.00099	1	10.748	9.576884	1	-0.8370699	0.5470959	-0.8308677	0.55647	1	0.19637	0.9805298	0.2078958	0.978151	1	0.9824569	0.1864895	0.9860632	0.1663708	1	-26.94871	17.61325	-26.74903	17.91505	1	8.266232	41.27559	8.751413	41.17545	1	31.92858	6.060669	32.04578	5.406837	1
15	-0.2617623	-11.65902	-14.8111	-14.52141	1	143.781	145.1028	1	74.82888	75.52478	1	6.259213	7.503723	1	-0.806763	0.5908751	-0.8201785	0.5721077	1	0.2617037	0.9651483	0.2499623	0.9682556	1	0.9940388	0.1090266	0.9914364	0.1305905	1	-25.76968	18.87377	-26.1982	18.2743	1	10.90254	40.20793	10.41339	40.33738	1	32.23671	3.535737	32.15232	4.235054	1
16	-0.3736376	-11.27516	-18.46594	-18.9956	1	140.6983	142.457	1	71.01542	71.12373	1	1.899913	1.978303	1	-0.7738203	0.6334053	-0.792895	0.6093583	1	0.3253146	0.9456058	0.3235266	0.9462191	1	0.9994503	0.03315363	0.999404	0.03452101	1	-24.52962	20.07855	-25.13428	19.31628	1	13.42796	39.03163	13.35416	39.05695	1	32.38107	1.074141	32.37957	1.118442	1
17	-0.5197479	-10.87637	-22.6694	-24.57355	1	137.0797	137.7298	1	66.60211	67.27291	1	-3.054796	-2.732136	1	-0.7323002	0.680982	-0.7399802	0.6726287	1	0.397115	0.9177689	0.3863431	0.9223552	1	0.998579	-0.05329096	0.9988633	-0.04766666	1	-23.01078	21.39823	-23.25211	21.13575	1	16.23393	37.51809	15.79358	37.70557	1	32.35381	-1.726619	32.36302	-1.544393	1
18	-0.7066217	-10.46739	-27.45745	-27.24605	1	132.8792	133.7871	1	61.54218	60.32581	1	-8.634039	-8.03202	1	-0.680454	0.7327908	-0.6919792	0.7219174	1	0.4765123	0.8791678	0.4950681	0.8688542	1	0.9886674	-0.1501226	0.9901901	-0.1397264	1	-21.16713	22.79519	-21.52565	22.45695	1	19.28615	35.58305	20.03717	35.16562	1	32.07404	-4.870231	32.12344	-4.532959	1
19	-0.9410132	-10.05469	-32.86982	-34.03496	1	128.0441	128.2326	1	55.78436	56.86047	1	-14.86756	-14.43596	1	-0.6162659	0.7875382	-0.6188544	0.7855057	1	0.5623097	0.8269267	0.5466805	0.8373413	1	0.9665216	-0.2565854	0.9684269	-0.2492975	1	-18.94976	24.21627	-19.02936	24.15378	1	22.52936	33.13143	21.90316	33.5487	1	31.44454	-8.347679	31.50653	-8.110577	1
20	-1.229375	-9.646904	-38.93496	-37.68058	1	122.5285	123.3112	1	49.28898	48.52152	1	-21.7688	-22.34415	1	-0.5377182	0.8431246	-0.5491853	0.8357006	1	0.6522447	0.7580085	0.6623392	0.7492041	1	0.928688	-0.3708619	0.9249172	-0.3801687	1	-16.317	25.58451	-16.66496	25.35923	1	25.87191	30.06713	26.27232	29.7179	1	30.35456	-12.12178	30.2313	-12.42597	1
21	-1.654613	-9.179537	-47.09633	-47.97524	1	114.9593	114.4883	1	40.48542	41.59145	1	-30.92468	-31.03958	1	-0.4219734	0.9066082	-0.4145052	0.9100469	1	0.7605716	0.649254	0.7478976	0.6638142	1	0.8578438	-0.5139104	0.8568115	-0.5156298	1	-12.57258	27.01213	-12.35006	27.11459	1	29.8254	25.46014	29.3284	26.03111	1	28.27345	-16.93784	28.23943	-16.99451	1
22	-2.079354	-8.823306	-54.37461	-53.50665	1	108.0881	108.837	1	32.55959	31.27235	1	-38.9959	-36.85537	1	-0.3104783	0.9505805	-0.3228757	0.9464414	1	0.8428324	0.5381761	0.8547096	0.5191064	1	0.7771914	-0.6292643	0.8001524	-0.5997967	1	-9.091308	27.83454	-9.454325	27.71334	1	32.76844	20.92372	33.23021	20.18231	1	25.85766	-20.93603	26.62158	-19.95562	1
23	-2.567388	-8.510937	-61.84189	-60.85642	1	100.9217	99.5134	1	24.34404	23.23319	1	-47.19616	-49.90409	1	-0.1894652	0.9818875	-0.1652768	0.9862472	1	0.9110869	0.4122145	0.9189071	0.394474	1	0.679491	-0.7336838	0.6440696	-0.7649669	1	-5.441923	28.2023	-4.747169	28.32752	1	35.16469	15.91	35.46653	15.22528	1	22.87243	-24.69662	21.6801	-25.74964	1
24	-3.1146	-8.254273	-69.34694	-69.02202	1	93.58569	93.67658	1	15.99839	15.91175	1	-55.3504	-56.76912	1	-0.06253991	0.9980425	-0.06412316	0.997942	1	0.9612695	0.2756101	0.9616852	0.2741562	1	0.5685568	-0.8226441	0.5480149	-0.8364686	1	-1.75887	28.06892	-1.803398	28.06609	1	36.89434	10.57815	36.9103	10.52235	1	19.40362	-28.07507	18.70257	-28.54687	1
25	-3.714043	-8.063458	-76.74193	-75.87059	1	86.20419	86.37053	1	7.685105	7.665078	1	-63.29105	-61.45941	1	0.06620207	0.9978063	0.06330506	0.9979942	1	0.991018	0.1337285	0.9910647	0.1333821	1	0.4494592	-0.8933008	0.477782	-0.8784785	1	1.820221	27.43461	1.740568	27.43978	1	37.90072	5.114342	37.9025	5.101094	1	15.58046	-30.96619	16.56227	-30.45238	1
26	-4.357723	-7.94602	-83.93829	-86.14532	1	78.84457	79.32327	1	-0.4893896	0.3853936	1	-70.91626	-72.3388	1	0.1934724	0.9811057	0.1852686	0.982688	1	0.9999635	-0.008541348	0.9999774	0.006726332	1	0.3269507	-0.9450414	0.3033889	-0.9528669	1	5.193808	26.33799	4.973575	26.38047	1	38.19403	-0.3262404	38.19455	0.2569151	1	11.52979	-33.32652	10.69889	-33.60247	1
27	-5.035952	-7.907662	-90.89972	-90.66592	1	71.52406	72.50754	1	-8.467031	-9.764212	1	-78.18109	-79.49411	1	0.3169073	0.9484565	0.3005813	0.9537562	1	0.9891008	-0.1472402	0.985514	-0.1695938	1	0.2048201	-0.9787996	0.1823377	-0.983236	1	8.298705	24.83679	7.871184	24.97557	1	37.82391	-5.630568	37.68675	-6.485387	1	7.356576	-35.15579	6.54907	-35.31513	1
28	-5.73897	-7.952126	-97.58949	-99.88454	1	64.26273	63.39751	1	-16.18836	-16.28387	1	-85.0452	-85.54533	1	0.4342459	0.9007944	0.4477987	0.8941344	1	0.9603504	-0.2787958	0.9598843	-0.2803963	1	0.08637103	-0.996263	0.0776715	-0.996979	1	11.08675	22.99822	11.43277	22.82818	1	36.86169	-10.70118	36.8438	-10.76261	1	3.162301	-36.47616	2.843785	-36.50237	1
29	-6.601247	-8.117068	-105.2109	-104.267	1	55.65732	54.2449	1	-25.03617	-26.10993	1	-92.7068	-92.66103	1	0.5641419	0.8256779	0.5843225	0.8115216	1	0.906041	-0.42319	0.8979514	-0.4400945	1	-0.04722368	-0.9988843	-0.04642586	-0.9989218	1	13.97192	20.4493	14.47173	20.0987	1	35.04971	-16.37087	34.73677	-17.02482	1	-1.77044	-37.44868	-1.740529	-37.45008	1
30	-7.324964	-8.347203	-111.1735	-112.449	1	48.61672	47.59879	1	-31.98764	-32.27603	1	-98.56748	-96.69364	1	0.6610935	0.7503036	0.6743184	0.7384407	1	0.8481626	-0.529736	0.8454856	-0.5339983	1	-0.1489728	-0.9888413	-0.1165591	-0.9931837	1	15.97376	18.12931	16.29331	17.84267	1	33.11272	-20.68118	33.00821	-20.84758	1	-5.697753	-37.82016	-4.45803	-37.98624	1
31	-8.044648	-8.659454	-116.7795	-118.1503	1	41.69562	41.29882	1	-38.53445	-37.29746	1	-103.9567	-103.8075	1	0.7466894	0.6651728	0.7512781	0.6599858	1	0.7822341	-0.6229846	0.7955007	-0.6059527	1	-0.2411874	-0.9704785	-0.2386589	-0.9711035	1	17.62288	15.69898	17.73118	15.57655	1	30.88854	-24.60016	31.41241	-23.92761	1	-9.41058	-37.86584	-9.311922	-37.89023	1
32	-8.75312	-9.051188	-122.0727	-120.5142	1	34.8533	35.27064	1	-44.70639	-44.2869	1	-108.9263	-109.0458	1	0.8206182	0.5714768	0.8164338	0.577439	1	0.7107214	-0.7034736	0.7158528	-0.6982512	1	-0.3243503	-0.945937	-0.3263229	-0.9452584	1	18.95173	13.19794	18.85509	13.33564	1	28.44318	-28.15312	28.64854	-27.94412	1	-12.90787	-37.64459	-12.98637	-37.61758	1
33	-9.444363	-9.518578	-126.9274	-126.3998	1	28.2254	26.6812	1	-50.36819	-52.29981	1	-113.3604	-113.3671	1	0.8810941	0.472941	0.893519	0.4490255	1	0.6378522	-0.7701588	0.6115302	-0.7912211	1	-0.3965121	-0.9180295	-0.3966191	-0.9179833	1	19.95902	10.71332	20.24047	10.17157	1	25.91685	-31.29266	24.84735	-32.14845	1	-16.08912	-37.25052	-16.09345	-37.24865	1
34	-10.11499	-10.05626	-131.2766	-131.0134	1	21.89677	21.179	1	-55.4486	-55.73115	1	-117.2033	-114.809	1	0.9278574	0.3729352	0.9324564	0.3612825	1	0.567146	-0.8236173	0.5630775	-0.8264041	1	-0.4571483	-0.8893905	-0.419593	-0.9077123	1	20.67565	8.310197	20.77813	8.050538	1	23.43087	-34.02663	23.26278	-34.14176	1	-18.90595	-36.78187	-17.3528	-37.53959	1
35	-10.76341	-10.65787	-135.0906	-134.7512	1	15.92116	16.75524	1	-59.9184	-60.20632	1	-120.4382	-121.178	1	0.9616401	0.2743142	0.957545	0.2882836	1	0.5012337	-0.865312	0.496879	-0.8678198	1	-0.5066071	-0.8621771	-0.5176972	-0.8555639	1	21.14813	6.032646	21.05808	6.339858	1	21.08111	-36.39368	20.89796	-36.49916	1	-21.34521	-36.32668	-21.81248	-36.04805	1
36	-11.51329	-11.45526	-138.9062	-138.1448	1	9.309474	10.55752	1	-64.42764	-63.94993	1	-123.4797	-124.3527	1	0.986829	0.1617669	0.9830714	0.1832225	1	0.4316515	-0.9020404	0.4391572	-0.8984102	1	-0.5516407	-0.8340819	-0.5642843	-0.8255805	1	21.46169	3.518128	21.37997	3.984747	1	18.57153	-38.8097	18.89445	-38.65351	1	-23.75629	-35.91956	-24.30079	-35.55346	1
37	-12.11768	-12.17474	-141.4193	-140.1597	1	4.332642	3.628734	1	-67.4498	-67.23426	1	-125.2966	-124.6679	1	0.9971423	0.07554676	0.9979951	0.06329097	1	0.3834937	-0.9235435	0.3869652	-0.9220943	1	-0.5778081	-0.8161726	-0.5688175	-0.8224638	1	21.57152	1.634329	21.58997	1.369195	1	16.8281	-40.52606	16.98044	-40.46247	1	-25.33228	-35.78266	-24.93811	-36.05848	1
38	-12.70869	-12.93717	-143.2753	-144.0974	1	-0.07661668	-0.6419107	1	-69.76322	-69.21201	1	-126.4229	-127.0195	1	0.9999991	-0.001337212	0.9999372	-0.01120321	1	0.3459015	-0.9382708	0.3549119	-0.9348997	1	-0.5937393	-0.8046575	-0.6020851	-0.7984319	1	21.59535	-0.02887759	21.59401	-0.2419375	1	15.48894	-42.01434	15.89241	-41.86338	1	-26.4957	-35.90795	-26.86813	-35.63013	1
39	-13.29325	-13.73593	-144.4426	-144.085	1	-3.868929	-3.286733	1	-71.34893	-73.00108	1	-126.8396	-126.681	1	0.997721	-0.06747419	0.9983552	-0.05733281	1	0.3198049	-0.9474834	0.2923546	-0.95631	1	-0.5995758	-0.800318	-0.5973572	-0.8019753	1	21.57919	-1.459364	21.59291	-1.240022	1	14.61876	-43.3109	13.36397	-43.71437	1	-27.23277	-36.35049	-27.132	-36.42576	1
40	-13.8714	-14.55186	-144.886	-143.644	1	-6.944017	-7.478825	1	-72.1802	-72.38722	1	-126.5357	-123.5346	1	0.9926648	-0.1208994	0.991493	-0.1301597	1	0.3060253	-0.9520234	0.3025834	-0.9531229	1	-0.5953218	-0.8034874	-0.552439	-0.8335533	1	21.56365	-2.626297	21.5382	-2.827457	1	14.27956	-44.42271	14.11896	-44.47402	1	-27.51686	-37.13864	-25.53473	-38.52835	1
41	-14.44739	-15.36931	-144.607	-143.6422	1	-9.267389	-8.920672	1	-72.27058	-72.18277	1	-125.5323	-124.2916	1	0.9869475	-0.161042	0.987904	-0.1550667	1	0.3045232	-0.9525049	0.3059826	-0.9520371	1	-0.581161	-0.8137887	-0.563404	-0.8261815	1	21.58008	-3.52126	21.601	-3.390609	1	14.49959	-45.35265	14.56908	-45.33038	1	-27.33179	-38.27218	-26.49668	-38.85501	1
42	-15.03087	-16.18143	-143.7544	-144.2737	1	-10.9831	-11.42918	1	-71.78316	-72.64468	1	-123.989	-123.7887	1	0.9816834	-0.1905192	0.9801704	-0.1981563	1	0.3126151	-0.9498799	0.2982974	-0.954473	1	-0.5590321	-0.829146	-0.5561301	-0.8310953	1	21.63969	-4.199701	21.60633	-4.368049	1	15.18245	-46.13182	14.4871	-46.35489	1	-26.74966	-39.67459	-26.61079	-39.76787	1
43	-15.75029	-17.14182	-142.2736	-142.1193	1	-12.53747	-11.6853	1	-70.74834	-70.30887	1	-121.7336	-120.5151	1	0.9761543	-0.2170778	0.9792748	-0.2025359	1	0.329719	-0.9440791	0.3369505	-0.9415224	1	-0.5259683	-0.8505042	-0.5077643	-0.861496	1	21.75962	-4.838918	21.82918	-4.514762	1	16.38814	-46.92389	16.74757	-46.79681	1	-25.69683	-41.55243	-24.80745	-42.08945	1
44	-16.36959	-17.92696	-140.9212	-141.1602	1	-13.6744	-15.97143	1	-69.77898	-70.82796	1	-119.7842	-121.0589	1	0.9716549	-0.2364039	0.9613991	-0.2751577	1	0.3456435	-0.9383659	0.3284068	-0.9445364	1	-0.4967334	-0.8679032	-0.5159178	-0.8566381	1	21.88196	-5.323887	21.651	-6.196635	1	17.50525	-47.52391	16.63229	-47.83642	1	-24.69476	-43.14722	-25.6485	-42.58718	1
45	-17.00774	-18.69683	-139.429	-138.7287	1	-14.63395	-14.70159	1	-68.6812	-69.56937	1	-117.7394	-116.5797	1	0.9675597	-0.2526425	0.9672608	-0.2537846	1	0.3635578	-0.9315717	0.3490741	-0.9370952	1	-0.4654491	-0.8850746	-0.44744	-0.894314	1	22.02915	-5.7521	22.02235	-5.778102	1	18.75283	-48.0518	18.00574	-48.33672	1	-23.54685	-44.7755	-22.63577	-45.24291	1
46	-17.66735	-19.44839	-137.5787	-136.5042	1	-15.19897	-14.36245	1	-67.23991	-66.66504	1	-115.3831	-114.722	1	0.9650213	-0.2621717	0.968746	-0.2480548	1	0.3868743	-0.9221325	0.3961067	-0.9182045	1	-0.4286671	-0.9034625	-0.4182146	-0.9083483	1	22.22346	-6.037546	22.30923	-5.712449	1	20.31469	-48.42099	20.79948	-48.21473	1	-22.06872	-46.51223	-21.53061	-46.76376	1
47	-18.35366	-20.1756	-135.1367	-135.1403	1	-15.14106	-14.38578	1	-65.22862	-64.99461	1	-112.4883	-112.0231	1	0.9652858	-0.261196	0.9686449	-0.2484493	1	0.4189993	-0.9079865	0.4227042	-0.9062677	1	-0.3824934	-0.9239582	-0.3749794	-0.9270331	1	22.48705	-6.084757	22.56531	-5.787812	1	22.38589	-48.51102	22.58383	-48.41919	1	-20.04036	-48.40987	-19.64667	-48.57098	1
48	-19.07382	-20.86924	-131.9543	-132.231	1	-14.31975	-13.64409	1	-62.50818	-63.13707	1	-108.916	-108.8141	1	0.9689306	-0.2473328	0.9717798	-0.2358898	1	0.4616228	-0.8870763	0.4518583	-0.8920897	1	-0.3241808	-0.9459952	-0.3224967	-0.9465706	1	22.82457	-5.826283	22.89169	-5.556728	1	25.07887	-48.19274	24.54839	-48.46511	1	-17.28758	-50.44705	-17.19777	-50.47773	1
49	-19.83477	-21.51777	-128.0201	-128.3496	1	-12.73351	-12.46127	1	-59.07718	-59.49823	1	-104.6662	-103.1296	1	0.9754059	-0.2204165	0.9764422	-0.2157794	1	0.5138837	-0.8578599	0.5075657	-0.861613	1	-0.2531865	-0.9674175	-0.2271528	-0.9738591	1	23.21274	-5.245479	23.2374	-5.135127	1	28.36851	-47.35743	28.01974	-47.56462	1	-13.74343	-52.5132	-12.33027	-52.86287	1
50	-20.64142	-22.10836	-123.3545	-123.1863	1	-10.41127	-10.10147	1	-54.96423	-54.28716	1	-99.77	-101.3357	1	0.9835359	-0.1807124	0.9844987	-0.1753919	1	0.5740884	-0.8187934	0.5837238	-0.8119523	1	-0.1696921	-0.9854971	-0.1965551	-0.9804928	1	23.6123	-4.338465	23.63541	-4.210731	1	32.17636	-45.89152	32.7164	-45.50809	1	-9.376673	-54.45559	-10.86104	-54.17906	1
51	-21.67207	-22.72183	-117.0077	-115.938	1	-6.878971	-8.989498	1	-49.35351	-48.67781	1	-93.27109	-94.28163	1	0.9928014	-0.1197724	0.987717	-0.1562533	1	0.6513906	-0.7587426	0.6602931	-0.751008	1	-0.05705896	-0.9983708	-0.07465769	-0.9972092	1	24.02571	-2.898482	23.90267	-3.781317	1	37.13081	-43.25012	37.63827	-42.80923	1	-3.220818	-56.35522	-4.214216	-56.28965	1
52	-22.57977	-23.14053	-111.3551	-110.7143	1	-3.576044	-3.352335	1	-44.37605	-44.35047	1	-87.60063	-87.38779	1	0.9980529	-0.06237317	0.9982888	-0.05847586	1	0.7147656	-0.6993641	0.7150777	-0.699045	1	0.04186582	-0.9991232	0.04557719	-0.9989608	1	24.25379	-1.515737	24.25952	-1.421028	1	41.26966	-40.3804	41.28768	-40.36197	1	2.405051	-57.39627	2.618256	-57.38694	1
53	-23.52454	-23.46704	-105.6713	-108.4634	1	-0.2454926	-1.455701	1	-39.41991	-39.8748	1	-81.99694	-80.56174	1	0.9999908	-0.004284637	0.9996772	-0.02540402	1	0.7725134	-0.6349985	0.7674476	-0.6411117	1	0.1392272	-0.9902605	0.1639859	-0.9864627	1	24.34385	-0.1043055	24.33621	-0.6184373	1	45.12516	-37.09244	44.82925	-37.44954	1	8.136847	-57.87375	9.583821	-57.65179	1
54	-24.49661	-23.70019	-100.2731	-99.54494	1	2.799812	3.80088	1	-34.7943	-33.9546	1	-76.7692	-77.81168	1	0.9988063	0.04884645	0.9978005	0.06628918	1	0.8212062	-0.5706315	0.8294807	-0.5585354	1	0.2288753	-0.9734557	0.2111266	-0.9774587	1	24.30173	1.188472	24.27726	1.612867	1	48.47062	-33.68077	48.959	-32.96682	1	13.6014	-57.84965	12.54664	-58.08754	1
55	-25.48605	-23.84296	-95.17668	-93.29647	1	5.543725	6.462538	1	-30.50677	-28.77458	1	-71.92296	-71.63158	1	0.9953228	0.09660528	0.9936457	0.1125535	1	0.8615694	-0.5076398	0.8765205	-0.4813645	1	0.3102964	-0.9506398	0.315127	-0.9490495	1	24.15298	2.34427	24.11229	2.731277	1	51.32382	-30.24018	52.21446	-28.67496	1	18.73941	-57.411	19.03113	-57.31495	1
56	-26.48417	-23.89935	-90.37968	-89.71267	1	7.98908	8.834303	1	-26.54751	-24.66514	1	-67.44569	-70.02094	1	0.9902946	0.1389843	0.9881366	0.1535773	1	0.8945643	-0.4469393	0.9087623	-0.417314	1	0.3835599	-0.923516	0.3416777	-0.9398172	1	23.92213	3.357384	23.87	3.709903	1	53.72268	-26.84075	54.57533	-25.06161	1	23.52458	-56.64128	20.95585	-57.64107	1
57	-27.48361	-23.8742	-85.88568	-87.24379	1	10.13122	6.840449	1	-22.91381	-22.92158	1	-63.3315	-63.12167	1	0.9844075	0.175903	0.9928817	0.1191049	1	0.9210917	-0.3893456	0.9210389	-0.3894705	1	0.4488286	-0.8936179	0.4520982	-0.8919682	1	23.63213	4.222806	23.83556	2.859285	1	55.70723	-23.54745	55.70403	-23.55501	1	27.93698	-55.62254	28.1405	-55.51986	1
58	-28.47824	-23.7729	-81.69347	-80.82001	1	11.96917	11.93851	1	-19.59927	-19.27177	1	-59.57048	-60.76126	1	0.9782594	0.2073852	0.9783702	0.2068616	1	0.9420618	-0.3354393	0.9439638	-0.3300491	1	0.5064788	-0.8622524	0.4884506	-0.8725916	1	23.30366	4.940238	23.3063	4.927764	1	57.32301	-20.41096	57.43874	-20.08298	1	31.97184	-54.43029	30.83379	-55.08296	1
59	-29.6587	-23.55902	-77.06688	-78.76006	1	13.76309	12.56785	1	-16.04269	-15.2219	1	-55.51798	-53.71689	1	0.9712878	0.2379077	0.9760391	0.2175955	1	0.9610561	-0.2763533	0.9649162	-0.2625578	1	0.5661483	-0.8243034	0.5917762	-0.8061023	1	22.88499	5.60546	22.99694	5.126874	1	58.83836	-16.91907	59.07469	-16.07447	1	36.31385	-52.87243	37.95768	-51.70497	1
60	-30.62729	-23.31094	-73.5479	-74.26508	1	14.91067	14.86825	1	-13.4254	-14.27009	1	-52.51635	-51.71589	1	0.9663283	0.2573125	0.9665185	0.256597	1	0.9726731	-0.2321789	0.9691446	-0.2464929	1	0.6085356	-0.7935266	0.619562	-0.7849477	1	22.53418	6.000368	22.53861	5.983685	1	59.8023	-14.27492	59.58535	-15.15498	1	39.52703	-51.54301	40.24325	-50.98577	1
61	-31.5795	-23.00591	-70.31989	-69.24062	1	15.75256	17.14807	1	-11.10525	-11.17372	1	-49.83436	-50.67527	1	0.9624432	0.2714832	0.9555461	0.2948419	1	0.981275	-0.1926117	0.9810442	-0.1937842	1	0.6450001	-0.7641825	0.6337154	-0.7735662	1	22.19401	6.260423	22.03496	6.799075	1	60.54468	-11.88415	60.53044	-11.95649	1	42.40015	-50.2348	41.65833	-50.85165	1
62	-32.51321	-22.64824	-67.08469	-66.03201	1	16.58327	17.31743	1	-8.782303	-7.941715	1	-47.16948	-47.50118	1	0.958406	0.2854082	0.9546704	0.297665	1	0.9882756	-0.1526805	0.9904091	-0.1381655	1	0.6798326	-0.7333673	0.6755755	-0.7372909	1	21.83944	6.50367	21.75432	6.782969	1	61.15299	-9.447636	61.28501	-8.549474	1	45.20168	-48.76118	44.91863	-49.02205	1
