1	1706607055583	1	(30.00, 0.00, 0.00)	314.7314	310.5121	3	0	0.2532161	1	-29.7199	0
1	1706607055592	0	(-30.00, 0.00, 0.00)	45.26864	45.18715	3	0	-0.7484024	1	-29.7199	0
1	1706607055724	1	(30.00, 0.00, 0.00)	314.1275	313.3797	3	0	-0.5199162	1	-29.0999	0
1	1706607055725	0	(-30.00, 0.00, 0.00)	45.87248	48.32378	3	0	0.7712089	1	-29.0999	0
1	1706607055878	1	(30.00, 0.00, 0.00)	313.5111	314.6816	3	0	-0.6014298	1	-28.4799	0
1	1706607055879	0	(-30.00, 0.00, 0.00)	46.48893	48.25799	3	0	1.931865	1	-28.4799	0
1	1706607056002	1	(30.00, 0.00, 0.00)	312.8202	308.7264	3	0	-1.412064	1	-27.7999	0
1	1706607056003	0	(-30.00, 0.00, 0.00)	47.17981	46.16512	3	0	-1.081733	1	-27.7999	0
1	1706607056143	1	(30.00, 0.00, 0.00)	312.0925	310.9667	3	0	0.650349	1	-27.0999	0
1	1706607056145	0	(-30.00, 0.00, 0.00)	47.90751	49.54171	3	0	-0.4087405	1	-27.0999	0
1	1706607056281	1	(30.00, 0.00, 0.00)	311.3477	312.4962	3	0	-0.2502428	1	-26.3999	0
1	1706607056282	0	(-30.00, 0.00, 0.00)	48.65231	53.30275	3	0	1.604537	1	-26.3999	0
1	1706607056423	1	(30.00, 0.00, 0.00)	310.6954	309.375	3	0	0.3323328	1	-25.7999	0
1	1706607056424	0	(-30.00, 0.00, 0.00)	49.30457	48.1959	3	0	-0.604797	1	-25.7999	0
1	1706607056563	1	(30.00, 0.00, 0.00)	310.1642	309.6462	3	0	0.2840103	1	-25.3198	0
1	1706607056565	0	(-30.00, 0.00, 0.00)	49.83575	48.10349	3	0	-0.1729317	1	-25.3198	0
1	1706607056705	1	(30.00, 0.00, 0.00)	309.602	310.1638	3	0	-0.8665734	1	-24.8198	0
1	1706607056706	0	(-30.00, 0.00, 0.00)	50.39805	47.95353	3	0	-0.2831828	1	-24.8198	0
1	1706607056841	1	(30.00, 0.00, 0.00)	308.938	311.9784	3	0	-1.020357	1	-24.2398	0
1	1706607056842	0	(-30.00, 0.00, 0.00)	51.06195	50.7056	3	0	-0.2262565	1	-24.2398	0
1	1706607056983	1	(30.00, 0.00, 0.00)	308.0963	312.1072	3	0	0.1857855	1	-23.5198	0
1	1706607056985	0	(-30.00, 0.00, 0.00)	51.90373	51.77206	3	0	-0.2653945	1	-23.5198	0
1	1706607057122	1	(30.00, 0.00, 0.00)	307.3555	305.8357	3	0	-0.6188779	1	-22.8998	0
1	1706607057128	0	(-30.00, 0.00, 0.00)	52.6445	52.38579	3	0	0.4887715	1	-22.8998	0
1	1706607057264	1	(30.00, 0.00, 0.00)	306.8452	311.7259	3	0	1.32707	1	-22.4798	0
1	1706607057265	0	(-30.00, 0.00, 0.00)	53.15477	55.94444	3	0	0.7093409	1	-22.4798	0
1	1706607057403	1	(30.00, 0.00, 0.00)	306.179	305.1899	3	0	-0.5368935	1	-21.9398	0
1	1706607057405	0	(-30.00, 0.00, 0.00)	53.82098	55.88523	3	0	-0.6723418	1	-21.9398	0
1	1706607057557	1	(30.00, 0.00, 0.00)	305.2728	309.7367	3	0	0.02111286	1	-21.2198	0
1	1706607057558	0	(-30.00, 0.00, 0.00)	54.72721	51.31449	3	0	2.190383	1	-21.2198	0
1	1706607057683	1	(30.00, 0.00, 0.00)	304.4758	304.1671	3	0	0.4435224	1	-20.5997	0
1	1706607057684	0	(-30.00, 0.00, 0.00)	55.52419	53.68321	3	0	0.4155704	1	-20.5997	0
1	1706607057823	1	(30.00, 0.00, 0.00)	303.6633	311.3394	3	0	0.7218984	1	-19.9797	0
1	1706607057825	0	(-30.00, 0.00, 0.00)	56.33669	51.98894	3	0	-0.04977493	1	-19.9797	0
1	1706607057963	1	(30.00, 0.00, 0.00)	303.104	306.1045	3	0	0.3730923	1	-19.5597	0
1	1706607057963	0	(-30.00, 0.00, 0.00)	56.89597	60.83916	3	0	1.937626	1	-19.5597	0
1	1706607058103	1	(30.00, 0.00, 0.00)	302.456	299.8038	3	0	0.9561178	1	-19.0797	0
1	1706607058103	0	(-30.00, 0.00, 0.00)	57.54398	60.54931	3	0	1.652626	1	-19.0797	0
1	1706607058241	1	(30.00, 0.00, 0.00)	301.605	300.4485	3	0	0.1818334	1	-18.4597	0
1	1706607058248	0	(-30.00, 0.00, 0.00)	58.395	56.41282	3	0	-2.703949	1	-18.4597	0
1	1706607058383	1	(30.00, 0.00, 0.00)	300.7664	295.6531	3	0	0.7226318	1	-17.8597	0
1	1706607058384	0	(-30.00, 0.00, 0.00)	59.23365	65.15919	3	0	0.0635942	1	-17.8597	0
1	1706607058524	1	(30.00, 0.00, 0.00)	299.8267	295.6213	3	0	0.4721118	1	-17.1997	0
1	1706607058525	0	(-30.00, 0.00, 0.00)	60.17334	60.72492	3	0	-0.2290994	1	-17.1997	0
1	1706607058662	1	(30.00, 0.00, 0.00)	298.7516	295.5408	3	0	-1.062839	1	-16.4596	0
1	1706607058663	0	(-30.00, 0.00, 0.00)	61.24834	62.39389	3	0	0.8833082	1	-16.4596	0
1	1706607058802	1	(30.00, 0.00, 0.00)	297.5641	297.3786	3	0	0.5834382	1	-15.6596	0
1	1706607058810	0	(-30.00, 0.00, 0.00)	62.43594	65.63692	3	0	1.457907	1	-15.6596	0
1	1706607058941	1	(30.00, 0.00, 0.00)	296.4728	290.9139	3	0	1.129637	1	-14.9396	0
1	1706607058942	0	(-30.00, 0.00, 0.00)	63.52722	55.56693	3	0	-0.8748012	1	-14.9396	0
1	1706607059083	1	(30.00, 0.00, 0.00)	295.298	289.613	3	0	0.5451742	1	-14.1796	0
1	1706607059083	0	(-30.00, 0.00, 0.00)	64.70203	66.34439	3	0	0.7393951	1	-14.1796	0
1	1706607059229	1	(30.00, 0.00, 0.00)	294.0044	292.919	3	0	0.8045747	1	-13.3596	0
1	1706607059230	0	(-30.00, 0.00, 0.00)	65.99561	67.35423	3	0	-0.626268	1	-13.3596	0
1	1706607059361	1	(30.00, 0.00, 0.00)	292.5867	297.6063	3	0	-0.986734	1	-12.4796	0
1	1706607059361	0	(-30.00, 0.00, 0.00)	67.41334	66.45811	3	0	1.253512	1	-12.4796	0
1	1706607059503	1	(30.00, 0.00, 0.00)	291.1724	291.2658	3	0	1.202153	1	-11.6195	0
1	1706607059503	0	(-30.00, 0.00, 0.00)	68.82765	67.68517	3	0	-0.282645	1	-11.6195	0
1	1706607059643	1	(30.00, 0.00, 0.00)	289.6966	289.6887	3	0	-1.707171	1	-10.7395	0
1	1706607059649	0	(-30.00, 0.00, 0.00)	70.30338	72.05178	3	0	0.7250878	1	-10.7395	0
1	1706607059783	1	(30.00, 0.00, 0.00)	288.3998	287.0558	3	0	-0.9195312	1	-9.97954	0
1	1706607059783	0	(-30.00, 0.00, 0.00)	71.60023	68.89651	3	0	-0.4408993	1	-9.97954	0
1	1706607059923	1	(30.00, 0.00, 0.00)	286.9084	285.0608	3	0	-1.126361	1	-9.11952	0
1	1706607059924	0	(-30.00, 0.00, 0.00)	73.09156	70.32479	3	0	0.5721675	1	-9.11952	0
1	1706607060062	1	(30.00, 0.00, 0.00)	285.4286	286.0565	3	0	-1.264602	1	-8.27950	0
1	1706607060070	0	(-30.00, 0.00, 0.00)	74.57138	74.58346	3	0	-0.3872674	1	-8.27950	0
1	1706607060203	1	(30.00, 0.00, 0.00)	284.0353	282.5608	3	0	0.8581877	1	-7.49949	0
1	1706607060211	0	(-30.00, 0.00, 0.00)	75.96466	73.52374	3	0	-0.0701201	1	-7.49949	0
