-1	-30	0	-17.9	30	30	0	0	-14.9
0	0	-14.82	0	0.2938275	1	153.713	153.385	1	111.7729	110.5424	1	26.29178	25.7745	1	-0.896587	0.4428676	-0.8940369	0.4479932	1	-0.3709295	0.928661	-0.3509004	0.9364128	1	0.89655	0.4429426	0.9005124	0.4348303	1	33.46091	36.36874	1	48.26223	50.12883	1	33.46091	33.29937	1
1	1.806524E-05	-14.57721	0.01978234	-1.49949	1	154.1054	152.8183	1	111.8988	111.6132	1	25.93623	25.31893	1	-0.8995987	0.4367176	-0.8895627	0.456813	1	-0.3729675	0.9278444	-0.3683395	0.9296913	1	0.8992814	0.4373706	0.9039413	0.4276565	1	33.3541	32.76166	1	48.03684	48.04328	1	33.35407	33.11294	1
2	0.000118189	-14.36188	0.02797646	0.8537716	1	154.4466	155.0699	1	112.0025	113.006	1	25.61024	24.62482	1	-0.9021839	0.4313515	-0.906823	0.4215117	1	-0.3746476	0.9271673	-0.3908275	0.9204639	1	0.9017553	0.4322469	0.9090557	0.4166746	1	33.26065	34.72068	1	47.83712	46.76305	1	33.26043	33.59666	1
3	0.0002576121	-14.07987	0.01978234	-1.27298	1	154.881	153.5621	1	112.1243	112.0596	1	25.16507	24.43692	1	-0.9054283	0.4244992	-0.8954176	0.4452273	1	-0.3766169	0.9263691	-0.3755716	0.9267933	1	0.9050865	0.4252276	0.9104173	0.4136911	1	33.13998	32.348	1	47.57577	47.92067	1	33.13951	31.61473	1
4	0.0002775877	-13.8189	-0.03956468	0.9510342	1	155.2264	157.111	1	112.1788	111.89	1	24.69087	22.94416	1	-0.907971	0.4190331	-0.9212602	0.3889468	1	-0.3774976	0.9260105	-0.3728263	0.9279011	1	0.9085748	0.4177223	0.9208852	0.3898339	1	33.02996	32.91642	1	47.33408	48.11161	1	33.02946	33.339	1
5	-0.0002695756	-13.5326	-0.2438933	1.089688	1	155.4762	155.6644	1	112.1073	113.7286	1	24.03514	25.06662	1	-0.9097886	0.4150719	-0.9111478	0.4120798	1	-0.3763425	0.9264807	-0.4024052	0.9154617	1	0.9132959	0.4072968	0.9058158	0.4236718	1	32.91071	32.98743	1	47.06897	47.70681	1	32.91121	33.8001	1
6	-0.002426129	-13.2213	-0.6723125	-1.920934	1	155.5423	157.4773	1	111.8216	111.1005	1	23.10942	22.40046	1	-0.910267	0.4140218	-0.923728	0.3830489	1	-0.3717178	0.9283458	-0.3600053	0.9329503	1	0.9197569	0.3924884	0.924543	0.3810778	1	32.78197	32.08012	1	46.78038	47.30902	1	32.78641	30.55301	1
7	-0.009606328	-12.81526	-1.561601	-1.241515	1	155.3008	155.8592	1	111.116	112.2917	1	21.56273	21.15118	1	-0.9085139	0.4178546	-0.9125432	0.4089803	1	-0.360258	0.9328527	-0.3793224	0.9252645	1	0.9300157	0.3675197	0.9326316	0.36083	1	32.61372	34.20734	1	46.40272	46.25401	1	32.63138	33.84774	1
8	-0.02226583	-12.44942	-2.665796	-0.7101706	1	154.7816	155.9447	1	110.1727	109.6789	1	19.85661	17.88775	1	-0.9046904	0.4260695	-0.9131523	0.4076185	1	-0.3448517	0.9386572	-0.3367478	0.9415949	1	0.9405456	0.3396674	0.9516601	0.3071531	1	32.46001	33.8589	1	46.06046	46.26477	1	32.50114	32.83788	1
9	-0.04433739	-12.05858	-4.142741	-4.759558	1	153.9301	154.3306	1	108.8605	109.8484	1	17.72576	18.71368	1	-0.8982586	0.4394673	-0.9013082	0.4331783	1	-0.3232659	0.9463082	-0.3395329	0.9405942	1	0.9525247	0.3044613	0.9471337	0.3208391	1	32.29165	31.56689	1	45.69188	44.74581	1	32.37393	33.62067	1
10	-0.07967829	-11.64379	-6.022848	-3.115169	1	152.7132	154.892	1	107.1443	105.5233	1	15.13844	14.88514	1	-0.8887225	0.4584455	-0.9055094	0.4243263	1	-0.2947797	0.9555652	-0.2676311	0.9635215	1	0.9652976	0.2611522	0.9664427	0.2568822	1	32.10613	32.24218	1	45.29645	47.33478	1	32.25468	32.25211	1
11	-0.1328523	-11.20594	-8.33913	-8.323455	1	151.0951	150.8111	1	104.9856	107.1869	1	12.06024	12.96964	1	-0.8754235	0.4833567	-0.8730167	0.4876904	1	-0.2585758	0.965991	-0.295489	0.9553462	1	0.9779285	0.20894	0.9744892	0.2244347	1	31.90015	32.70541	1	44.87317	45.29761	1	32.14906	34.24513	1
12	-0.2092229	-10.74611	-11.13889	-9.702985	1	149.0258	150.1186	1	102.3302	102.2166	1	8.442758	8.428611	1	-0.8573988	0.5146526	-0.8670583	0.4982068	1	-0.2135453	0.9769332	-0.2116078	0.9773546	1	0.989163	0.1468212	0.9891993	0.146577	1	31.66969	33.99774	1	44.42082	45.26506	1	32.06363	33.03689	1
13	-0.31497	-10.26662	-14.45624	-13.96942	1	146.4657	147.4639	1	99.13537	99.50276	1	4.253167	2.013801	1	-0.8335555	0.5524356	-0.843053	0.5378304	1	-0.1587677	0.987316	-0.1650952	0.9862776	1	0.9972461	0.07416362	0.9993824	0.03514022	1	31.41026	31.04231	1	43.93898	45.05557	1	32.00626	32.15878	1
14	-0.4904189	-9.669655	-19.17449	-19.68871	1	142.6826	143.1715	1	94.52044	95.10258	1	-1.5788	-2.027782	1	-0.7952899	0.6062292	-0.8004329	0.5994224	1	-0.07881474	0.9968893	-0.0889391	0.9960371	1	0.9996204	-0.02755177	0.9993738	-0.03538409	1	31.05346	30.51771	1	43.32176	42.75657	1	31.987	32.29214	1
15	-0.6857694	-9.160072	-23.75646	-22.6586	1	138.8906	138.9577	1	89.97317	89.00784	1	-7.135479	-8.519484	1	-0.7534558	0.6574985	-0.7542252	0.6566159	1	0.0004683296	0.9999999	0.01731555	0.9998501	1	0.9922552	-0.1242159	0.9889656	-0.1481457	1	30.71207	29.06556	1	42.77664	44.83091	1	32.0238	31.95273	1
16	-0.9344091	-8.64601	-28.97842	-29.22407	1	134.4556	134.9822	1	84.72305	83.28499	1	-13.36304	-13.66254	1	-0.700357	0.7137928	-0.7068872	0.7073262	1	0.09197007	0.9957618	0.1169309	0.99314	1	0.9729252	-0.2311203	0.9717038	-0.2362029	1	30.32428	28.49134	1	42.20599	41.67496	1	32.11995	32.63141	1
17	-1.243808	-8.136771	-34.79568	-34.32882	1	129.4051	130.4459	1	78.79756	79.03894	1	-20.1985	-19.52676	1	-0.6347988	0.7726775	-0.6487296	0.761019	1	0.1942761	0.9809469	0.1901418	0.9817566	1	0.9385021	-0.3452736	0.9424855	-0.3342471	1	29.88521	30.81084	1	41.61541	42.28925	1	32.28595	32.31892	1
